Ref_Date,GEO,NAICS,TYPEBU,DEV,Vector,Coordinate,Value
2003,Nova Scotia,Other support activities for mining,All business units,Developer is mainly the business unit or the firm they are part of,v32371928,4.19.1.1,x
2003,Nova Scotia,Other support activities for mining,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371929,4.19.1.2,x
2003,Nova Scotia,Other support activities for mining,All business units,Developer is mainly other firm(s) or organization(s),v32371930,4.19.1.3,x
2003,Nova Scotia,Other support activities for mining,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32371931,4.19.2.1,x
2003,Nova Scotia,Other support activities for mining,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371932,4.19.2.2,x
2003,Nova Scotia,Other support activities for mining,Innovative business units,Developer is mainly other firm(s) or organization(s),v32371933,4.19.2.3,x
2003,Nova Scotia,Other support activities for mining,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32371934,4.19.3.1,x
2003,Nova Scotia,Other support activities for mining,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371935,4.19.3.2,x
2003,Nova Scotia,Other support activities for mining,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32371936,4.19.3.3,x
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly the business unit or the firm they are part of,v32371937,4.20.1.1,13.0
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is the business unit in co-operation with other firms or organizations,v32371938,4.20.1.2,4.3
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly other firm(s) or organization(s),v32371939,4.20.1.3,34.8
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32371940,4.20.2.1,25.0
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371941,4.20.2.2,8.3
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly other firm(s) or organization(s),v32371942,4.20.2.3,66.7
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32371943,4.20.3.1,25.0
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371944,4.20.3.2,8.3
2003,Nova Scotia,"Other machinery, equipment and supplies wholesaler-distributors",Product innovative business units,Developer is mainly other firm(s) or organization(s),v32371945,4.20.3.3,66.7
2003,Nova Scotia,Air transportation,All business units,Developer is mainly the business unit or the firm they are part of,v32371946,4.21.1.1,x
2003,Nova Scotia,Air transportation,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371947,4.21.1.2,x
2003,Nova Scotia,Air transportation,All business units,Developer is mainly other firm(s) or organization(s),v32371948,4.21.1.3,x
2003,Nova Scotia,Water transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32371949,4.23.1.1,x
2003,Nova Scotia,Water transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371950,4.23.1.2,x
2003,Nova Scotia,Water transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32371951,4.23.1.3,x
2003,Nova Scotia,Water transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32371952,4.23.2.1,x
2003,Nova Scotia,Water transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371953,4.23.2.2,x
2003,Nova Scotia,Water transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32371954,4.23.2.3,x
2003,Nova Scotia,Water transportation ,Product innovative business units,Developer is mainly the business unit or the firm they are part of,v32371955,4.23.3.1,x
2003,Nova Scotia,Water transportation ,Product innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32371956,4.23.3.2,x
2003,Nova Scotia,Water transportation ,Product innovative business units,Developer is mainly other firm(s) or organization(s),v32371957,4.23.3.3,x
2003,Nova Scotia,Truck transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32371958,4.24.1.1,x
2003,Nova Scotia,Truck transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371959,4.24.1.2,x
2003,Nova Scotia,Truck transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32371960,4.24.1.3,x
2003,Nova Scotia,Airport operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32371961,4.26.1.1,x
2003,Nova Scotia,Airport operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371962,4.26.1.2,x
2003,Nova Scotia,Airport operations ,All business units,Developer is mainly other firm(s) or organization(s),v32371963,4.26.1.3,x
2003,Nova Scotia,Port and harbour operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32371964,4.27.1.1,x
2003,Nova Scotia,Port and harbour operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32371965,4.27.1.2,x
2003,Nova Scotia,Port and harbour operations ,All business units,Developer is mainly other firm(s) or organization(s),v32371966,4.27.1.3,x
