Ref_Date,GEO,LIV,Vector,Coordinate,Value
2016/06,Western provinces,"Breeding stock, 6 months and over (x 1,000)",v65654779,13.2,580.5
2007/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,16.2
2008/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,15.6
2008/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,13.6
2009/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,13.1
2009/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,12.7
2010/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,11.6
2010/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,11.1
2011/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.9
2011/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,11.1
2012/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.8
2012/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.8
2013/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.7
2013/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.7
2014/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.8
2014/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.9
2015/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,10.8
2015/12,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,11.0
2016/06,Western provinces,"Boars, 6 months and over (x 1,000)",v65654780,13.3,11.2
2007/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,666.0
2008/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,636.1
2008/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,607.4
2009/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,584.0
2009/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,559.2
2010/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,555.6
2010/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,545.1
2011/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,543.2
2011/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,550.6
2012/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,548.7
2012/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,548.8
2013/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,550.3
2013/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,550.8
2014/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,560.3
2014/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,559.3
2015/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,567.3
2015/12,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,572.5
2016/06,Western provinces,"Sows and gilts, 6 months and over (x 1,000)",v65654781,13.4,569.3
2007/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5306.8
2008/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4966.3
2008/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4603.0
2009/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4608.9
2009/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4643.1
2010/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4731.8
2010/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4777.8
2011/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4818.9
2011/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4779.3
2012/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4784.5
2012/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4803.4
2013/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,4896.0
2013/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5046.5
2014/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5082.9
2014/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5153.8
2015/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5168.9
2015/12,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5167.5
2016/06,Western provinces,"All other hogs (x 1,000)",v65654782,13.5,5245.5
2007/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2079.2
2008/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2050.6
2008/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1799.9
2009/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1727.0
2009/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1859.9
2010/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1883.5
2010/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1966.3
2011/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2001.7
2011/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2005.6
2012/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,1999.5
2012/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2017.7
2013/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2043.5
2013/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2028.3
2014/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2001.3
2014/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2043.8
2015/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2068.8
2015/12,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2072.7
2016/06,Western provinces,"Under 23 kilograms (x 1,000)",v65654783,13.6,2088.8
2007/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,997.2
2008/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,1007.4
2008/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,981.2
2009/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,958.4
2009/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,945.3
2010/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,946.6
2010/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,902.6
2011/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,910.3
2011/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,916.2
2012/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,902.5
2012/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,910.2
2013/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,924.3
2013/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,915.7
2014/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,892.7
2014/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,905.6
2015/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,911.5
2015/12,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,918.9
2016/06,Western provinces,"Under 7 kilograms (x 1,000)",v65654784,13.7,901.8
2007/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1082.0
2008/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1043.2
2008/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,818.7
2009/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,768.6
2009/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,914.6
2010/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,936.9
2010/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1063.7
2011/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1091.4
2011/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1089.4
2012/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1097.0
2012/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1107.5
2013/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1119.2
2013/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1112.6
2014/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1108.6
2014/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1138.2
2015/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1157.3
2015/12,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1153.8
2016/06,Western provinces,"7 to 22 kilograms (x 1,000)",v65654785,13.8,1187.0
2007/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1265.6
2008/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1136.8
2008/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1106.1
2009/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1151.7
2009/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1151.4
2010/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,1134.3
2010/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,907.2
2011/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,904.2
2011/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,900.6
2012/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,912.1
2012/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,896.0
2013/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,932.5
2013/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,970.8
2014/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,970.5
2014/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,999.9
2015/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,972.2
2015/12,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,955.1
2016/06,Western provinces,"23 to 53 kilograms (x 1,000)",v65654810,13.9,966.9
2007/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,869.7
2008/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,814.3
2008/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,764.6
2009/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,772.3
2009/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,717.1
2010/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,743.0
2010/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,994.1
2011/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,998.2
2011/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,985.3
2012/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,984.6
2012/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,986.0
2013/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,996.3
2013/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1068.1
2014/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1100.7
2014/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1095.1
2015/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1087.9
2015/12,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1117.9
2016/06,Western provinces,"54 to 80 kilograms (x 1,000)",v65654811,13.10,1141.3
2007/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1092.3
2008/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,964.6
2008/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,932.4
2009/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,957.9
2009/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,914.7
2010/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,971.0
2010/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,910.2
2011/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,914.8
2011/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,887.8
2012/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,888.3
2012/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,903.7
2013/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,923.7
2013/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,979.3
2014/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1010.4
2014/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1015.0
2015/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1040.0
2015/12,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1021.8
2016/06,Western provinces,"Over 81 kilograms (x 1,000)",v65654812,13.11,1048.5
2007/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2880.0
2008/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2840.0
2008/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2635.0
2009/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2675.0
2009/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2700.0
2010/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2815.0
2010/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2850.0
2011/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2845.0
2011/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2815.0
2012/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2830.0
2012/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2835.0
2013/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2860.0
2013/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2965.0
2014/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2945.0
2014/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2990.0
2015/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2995.0
2015/12,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,2990.0
2016/06,Manitoba,"Hogs, total (x 1,000)",v65654738,8.1,3035.0
2007/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,361.0
2008/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,342.3
2008/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,335.6
2009/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,331.6
2009/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,323.3
2010/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,324.6
2010/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,317.4
2011/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,312.2
2011/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,317.5
2012/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,316.6
2012/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,317.7
2013/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,317.9
2013/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,317.8
2014/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,322.4
2014/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,319.6
2015/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,324.0
2015/12,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,325.3
2016/06,Manitoba,"Breeding stock, 6 months and over (x 1,000)",v65654739,8.2,324.8
2007/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,4.7
2008/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,4.5
2008/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,4.3
2009/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,4.3
2009/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,4.3
2010/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.8
2010/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2011/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.3
2011/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2012/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.3
2012/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2013/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.3
2013/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2014/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.3
2014/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2015/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.3
2015/12,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.4
2016/06,Manitoba,"Boars, 6 months and over (x 1,000)",v65654740,8.3,3.5
2007/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,356.3
2008/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,337.8
2008/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,331.3
2009/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,327.3
2009/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,319.0
2010/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,320.8
2010/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,314.0
2011/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,308.9
2011/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,314.1
2012/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,313.3
2012/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,314.3
2013/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,314.6
2013/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,314.4
2014/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,319.1
2014/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,316.2
2015/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,320.7
2015/12,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,321.9
2016/06,Manitoba,"Sows and gilts, 6 months and over (x 1,000)",v65654741,8.4,321.3
2007/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2519.0
2008/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2497.7
2008/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2299.4
2009/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2343.4
2009/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2376.7
2010/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2490.4
2010/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2532.6
2011/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2532.8
2011/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2497.5
2012/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2513.4
2012/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2517.3
2013/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2542.1
2013/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2647.2
2014/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2622.6
2014/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2670.4
2015/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2671.0
2015/12,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2664.7
2016/06,Manitoba,"All other hogs (x 1,000)",v65654742,8.5,2710.2
2007/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1183.0
2008/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1213.8
2008/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1039.3
2009/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,950.2
2009/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1014.3
2010/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1039.4
2010/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1110.0
2011/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1116.1
2011/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1114.2
2012/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1110.2
2012/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1132.5
2013/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1136.2
2013/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1107.9
2014/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1074.8
2014/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1124.9
2015/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1131.5
2015/12,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1139.9
2016/06,Manitoba,"Under 23 kilograms (x 1,000)",v65654743,8.6,1134.0
2007/12,Manitoba,"Under 7 kilograms (x 1,000)",v65654744,8.7,607.1
2008/06,Manitoba,"Under 7 kilograms (x 1,000)",v65654744,8.7,619.7
2008/12,Manitoba,"Under 7 kilograms (x 1,000)",v65654744,8.7,609.7
2009/06,Manitoba,"Under 7 kilograms (x 1,000)",v65654744,8.7,608.4
2009/12,Manitoba,"Under 7 kilograms (x 1,000)",v65654744,8.7,587.6
