Ref_Date,GEO,RETAIL,Vector,Coordinate,Value
1988/02,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,29491.0
1988/03,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,30494.0
1988/04,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,31348.0
1988/05,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,30000.0
1988/06,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,28080.0
1988/07,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,30186.0
1988/08,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,30850.0
1988/09,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,35292.0
1988/10,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,36068.0
1988/11,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,35707.0
1988/12,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,27709.0
1989/01,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,28263.0
1989/02,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,29167.0
1989/03,Canada,"Sporting goods and accessories (x 1,000)",v7708,1.25,30480.0
1974/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,21883.0
1974/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,22463.0
1974/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,25441.0
1974/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,24350.0
1974/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,25403.0
1974/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,26005.0
1974/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,25455.0
1974/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,25988.0
1974/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,28154.0
1974/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,32263.0
1974/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,35650.0
1974/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,29690.0
1975/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,29766.0
1975/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,30427.0
1975/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,29873.0
1975/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,33379.0
1975/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,31929.0
1975/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,31886.0
1975/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,31302.0
1975/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,30744.0
1975/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,33170.0
1975/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,35311.0
1975/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,36584.0
1975/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,32144.0
1976/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,27483.0
1976/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,30259.0
1976/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,33406.0
1976/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,36413.0
1976/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39035.0
1976/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39347.0
1976/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39072.0
1976/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,37626.0
1976/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39018.0
1976/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,42569.0
1976/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,46273.0
1976/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,41485.0
1977/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,40195.0
1977/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,38467.0
1977/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39159.0
1977/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,38493.0
1977/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,38301.0
1977/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,37573.0
1977/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,37009.0
1977/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,35307.0
1977/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,38696.0
1977/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,43843.0
1977/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,51489.0
1977/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,45362.0
1978/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,43139.0
1978/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,37921.0
1978/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,39779.0
1978/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,41012.0
1978/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,41996.0
1978/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,41996.0
1978/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,40526.0
1978/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,38500.0
1978/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,41542.0
1978/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,44784.0
1978/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,48903.0
1978/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,46947.0
1979/01,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,45726.0
1979/02,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,47829.0
1979/03,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,48594.0
1979/04,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,48642.0
1979/05,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,48156.0
1979/06,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,50708.0
1979/07,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,49288.0
1979/08,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,49288.0
1979/09,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,52344.0
1979/10,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,57735.0
1979/11,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,62296.0
1979/12,Canada,"Personal accessories stores (x 1,000)",v7709,1.26,56502.0
